Long code,FoodEx2 code,FoodEx2 name,SUA code,SUA name,Category,Country name,Country code,"Carbon footprint, primary production","Carbon dioxide, primary production","Methane, fossil, primary production","Methane, biogenic, primary production","Nitrous oxide, primary production",Land,N input,P input,Water,Pesticides,Biodiversity,Ammonia,Animal welfare,Antibiotics,Mineral fertiliser production (CO2e),Capital goods (CO2e),Soil emissions (CO2e),Energy primary production (CO2e),Land use change (CO2e),Enteric fermentation (CO2e),Manure management (CO2e),Mineral fertiliser production (CO2),Capital goods (CO2),Energy primary production (CO2),Land use change (CO2),"Mineral fertiliser production (CH4, fossil)","Capital goods (CH4, fossil)","Energy primary production (CH4, fossil)","Soil emissions (CH4, biogenic)","Enteric fermentation (CH4, biogenic)","Manure management (CH4, biogenic)",Mineral fertiliser production (N2O),Capital goods (N2O),Soil emissions (N2O),Energy primary production (N2O),Manure management (N2O)
A.08.01.007,A02MG,Ass milk,2211,Raw milk of cattle,Dairy,Sweden,SE,0.932659231,0.207318878,1.19E-03,1.75E-02,7.98E-04,1.895515868,1.84E-02,9.69E-04,2.13E-04,5.27E-02,1.16E-13,5.94E-04,1.13E-02,0.409795303,5.39E-02,2.91E-02,0.120129007,0.188689372,1.84E-02,0.44110184,8.13E-02,3.32E-02,2.60E-02,0.129674104,1.84E-02,4.61E-05,9.17E-05,0.001056156,,1.63E-02,1.14E-03,7.10E-05,1.04E-06,0.000440033,0.000100886,1.85E-04
A.08.01.007,A02MG,Ass milk,2211,Raw milk of cattle,Dairy,Netherlands,NL,1.238119528,0.312770282,9.15E-04,2.21E-02,1.11E-03,0.887104369,2.61E-02,1.12E-03,1.34E-03,0.124869755,2.73E-13,1.03E-03,7.04E-03,1.045595349,0.11457451,2.91E-02,0.182039834,0.21488975,3.79E-02,0.484942609,0.174726609,6.86E-02,2.60E-02,0.180299962,3.79E-02,1.31E-04,9.21E-05,0.000692276,,1.80E-02,4.12E-03,1.54E-04,1.05E-06,0.000666813,5.11E-05,2.32E-04
A.08.01.007,A02MG,Ass milk,2211,Raw milk of cattle,Dairy,Greece,GR,1.322547139,0.422861729,1.21E-03,2.10E-02,1.09E-03,1.875801487,2.54E-02,2.99E-03,0.101343751,6.77E-02,1.11E-12,1.18E-03,1.01E-02,4.042861434,0.120588786,3.12E-02,0.141680477,0.342696072,2.51E-02,0.516534427,0.14478023,7.27E-02,2.79E-02,0.297198482,2.51E-02,1.37E-04,1.00E-04,0.000969425,,1.91E-02,1.85E-03,1.61E-04,1.09E-06,0.000518976,6.08E-05,3.47E-04
A.08.01.007,A02MG,Ass milk,2211,Raw milk of cattle,Dairy,Germany,DE,1.346498786,0.308445082,1.26E-03,2.84E-02,8.58E-04,0.729573758,1.30E-02,6.83E-04,3.22E-04,5.10E-02,1.93E-13,3.87E-04,6.35E-03,2.072039618,4.79E-02,3.13E-02,0.102021985,0.286840222,2.15E-02,0.628786454,0.228161185,2.89E-02,2.81E-02,0.229994983,2.15E-02,5.41E-05,9.88E-05,0.00111102,,2.33E-02,5.09E-03,6.36E-05,1.14E-06,0.000373707,8.69E-05,3.32E-04
A.08.01.007,A02MG,Ass milk,2211,Raw milk of cattle,Dairy,Denmark,DK,1.051844225,0.265720507,1.37E-03,2.09E-02,6.62E-04,1.059150274,1.20E-02,8.07E-04,4.45E-04,5.57E-02,1.67E-13,2.93E-04,7.48E-03,0.845685884,2.96E-02,2.79E-02,0.07450886,0.260073784,3.02E-02,0.408946877,0.220654837,1.80E-02,2.50E-02,0.192479616,3.02E-02,2.85E-05,8.81E-05,0.001252924,,1.51E-02,5.76E-03,3.91E-05,1.01E-06,0.000272926,0.000110832,2.38E-04
A.08.01.007,A02MG,Ass milk,2211,Raw milk of cattle,Dairy,Italy,IT,1.304089889,0.338329251,1.52E-03,2.63E-02,7.68E-04,1.170262009,1.82E-02,1.26E-03,8.78E-03,9.20E-02,7.87E-13,5.57E-04,9.60E-03,5.097488524,4.43E-02,2.65E-02,0.0835111,0.312397825,3.51E-02,0.566089252,0.236160274,2.68E-02,2.38E-02,0.252736507,3.51E-02,5.00E-05,8.37E-05,0.001390184,,2.10E-02,5.36E-03,5.89E-05,9.65E-07,0.000305901,6.68E-05,3.35E-04
A.08.01.007,A02MG,Ass milk,2211,Raw milk of cattle,Dairy,France,FR,0.976270679,0.201443414,1.03E-03,1.97E-02,7.81E-04,1.056361842,1.58E-02,1.44E-03,8.57E-03,8.79E-02,2.11E-13,5.89E-04,7.34E-03,1.236733722,6.60E-02,2.87E-02,0.113685141,0.166913182,1.50E-02,0.473694721,0.112327294,3.98E-02,2.57E-02,0.12100445,1.50E-02,7.50E-05,9.13E-05,0.000859646,,1.75E-02,2.13E-03,8.78E-05,1.03E-06,0.000416429,7.43E-05,2.01E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Spain,ES,1.330526605,0.295272941,9.13E-04,2.87E-02,8.58E-04,1.264509856,2.46E-02,2.62E-03,0.117106288,0.107616951,5.10E-13,4.44E-04,1.18E-02,3.387756401,2.78E-02,3.30E-02,0.107541307,0.246969839,3.71E-02,0.639919556,0.238183565,1.68E-02,2.95E-02,0.211874635,3.71E-02,3.15E-05,1.06E-04,0.00077515,,2.37E-02,4.96E-03,3.70E-05,1.16E-06,0.000393924,4.39E-05,3.82E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Ireland,IE,0.92594939,0.162996171,2.58E-04,2.17E-02,6.23E-04,0.219658237,1.61E-02,7.17E-04,5.88E-05,5.98E-02,5.05E-14,5.00E-04,9.44E-03,1.371751138,4.85E-02,3.05E-02,0.107096339,0.109352467,1.61E-03,0.525168454,0.103756473,2.92E-02,2.73E-02,0.104866614,1.61E-03,5.41E-05,9.66E-05,0.000107392,,1.95E-02,2.22E-03,6.47E-05,1.10E-06,0.000392294,4.71E-06,1.60E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Hungary,HU,1.192324109,0.42610676,1.34E-03,1.88E-02,7.96E-04,1.662400897,2.25E-02,2.45E-03,3.03E-03,0.105279363,3.30E-13,7.74E-04,8.43E-03,3.151007251,7.77E-02,2.78E-02,0.087955244,0.37250697,3.42E-02,0.43457662,0.15758308,4.68E-02,2.49E-02,0.320214769,3.42E-02,8.90E-05,8.91E-05,0.001164539,,1.61E-02,2.75E-03,1.03E-04,9.82E-07,0.00032218,6.44E-05,3.05E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Poland,PL,1.174070718,0.441414655,1.13E-03,1.73E-02,8.48E-04,1.171677195,1.72E-02,1.78E-03,8.55E-04,9.93E-02,1.70E-13,6.52E-04,1.13E-02,6.549949954,8.55E-02,2.91E-02,0.108944382,0.384342906,2.02E-02,0.437647347,0.108392345,5.15E-02,2.60E-02,0.343661398,2.02E-02,9.66E-05,9.34E-05,0.0009405,,1.62E-02,1.11E-03,1.14E-04,1.02E-06,0.000399064,4.64E-05,2.88E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Sweden,SE,0.932659231,0.207318878,1.19E-03,1.75E-02,7.98E-04,1.895515868,1.84E-02,9.69E-04,2.13E-04,5.27E-02,1.16E-13,5.94E-04,1.13E-02,0.409795303,5.39E-02,2.91E-02,0.120129007,0.188689372,1.84E-02,0.44110184,8.13E-02,3.32E-02,2.60E-02,0.129674104,1.84E-02,4.61E-05,9.17E-05,0.001056156,,1.63E-02,1.14E-03,7.10E-05,1.04E-06,0.000440033,0.000100886,1.85E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Netherlands,NL,1.238119528,0.312770282,9.15E-04,2.21E-02,1.11E-03,0.887104369,2.61E-02,1.12E-03,1.34E-03,0.124869755,2.73E-13,1.03E-03,7.04E-03,1.045595349,0.11457451,2.91E-02,0.182039834,0.21488975,3.79E-02,0.484942609,0.174726609,6.86E-02,2.60E-02,0.180299962,3.79E-02,1.31E-04,9.21E-05,0.000692276,,1.80E-02,4.12E-03,1.54E-04,1.05E-06,0.000666813,5.11E-05,2.32E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Greece,GR,1.322547139,0.422861729,1.21E-03,2.10E-02,1.09E-03,1.875801487,2.54E-02,2.99E-03,0.101343751,6.77E-02,1.11E-12,1.18E-03,1.01E-02,4.042861434,0.120588786,3.12E-02,0.141680477,0.342696072,2.51E-02,0.516534427,0.14478023,7.27E-02,2.79E-02,0.297198482,2.51E-02,1.37E-04,1.00E-04,0.000969425,,1.91E-02,1.85E-03,1.61E-04,1.09E-06,0.000518976,6.08E-05,3.47E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Germany,DE,1.346498786,0.308445082,1.26E-03,2.84E-02,8.58E-04,0.729573758,1.30E-02,6.83E-04,3.22E-04,5.10E-02,1.93E-13,3.87E-04,6.35E-03,2.072039618,4.79E-02,3.13E-02,0.102021985,0.286840222,2.15E-02,0.628786454,0.228161185,2.89E-02,2.81E-02,0.229994983,2.15E-02,5.41E-05,9.88E-05,0.00111102,,2.33E-02,5.09E-03,6.36E-05,1.14E-06,0.000373707,8.69E-05,3.32E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Denmark,DK,1.051844225,0.265720507,1.37E-03,2.09E-02,6.62E-04,1.059150274,1.20E-02,8.07E-04,4.45E-04,5.57E-02,1.67E-13,2.93E-04,7.48E-03,0.845685884,2.96E-02,2.79E-02,0.07450886,0.260073784,3.02E-02,0.408946877,0.220654837,1.80E-02,2.50E-02,0.192479616,3.02E-02,2.85E-05,8.81E-05,0.001252924,,1.51E-02,5.76E-03,3.91E-05,1.01E-06,0.000272926,0.000110832,2.38E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,Italy,IT,1.304089889,0.338329251,1.52E-03,2.63E-02,7.68E-04,1.170262009,1.82E-02,1.26E-03,8.78E-03,9.20E-02,7.87E-13,5.57E-04,9.60E-03,5.097488524,4.43E-02,2.65E-02,0.0835111,0.312397825,3.51E-02,0.566089252,0.236160274,2.68E-02,2.38E-02,0.252736507,3.51E-02,5.00E-05,8.37E-05,0.001390184,,2.10E-02,5.36E-03,5.89E-05,9.65E-07,0.000305901,6.68E-05,3.35E-04
A.08.01.001.001,A02LV,"Cow milk, > 4% fat (inc. Channel Island milk)",2211,Raw milk of cattle,Dairy,France,FR,0.976270679,0.201443414,1.03E-03,1.97E-02,7.81E-04,1.056361842,1.58E-02,1.44E-03,8.57E-03,8.79E-02,2.11E-13,5.89E-04,7.34E-03,1.236733722,6.60E-02,2.87E-02,0.113685141,0.166913182,1.50E-02,0.473694721,0.112327294,3.98E-02,2.57E-02,0.12100445,1.50E-02,7.50E-05,9.13E-05,0.000859646,,1.75E-02,2.13E-03,8.78E-05,1.03E-06,0.000416429,7.43E-05,2.01E-04
A.08.01.003,A02MD,Water buffalo milk,2212,Water buffalo milk,Dairy,Madagascar,MG,1.330526605,0.295272941,9.13E-04,2.87E-02,8.58E-04,1.264509856,2.46E-02,2.62E-03,0.117106288,0.107616951,5.10E-13,4.44E-04,1.18E-02,3.387756401,2.78E-02,3.30E-02,0.107541307,0.246969839,3.71E-02,0.639919556,0.238183565,1.68E-02,2.95E-02,0.211874635,3.71E-02,3.15E-05,1.06E-04,0.00077515,,2.37E-02,4.96E-03,3.70E-05,1.16E-06,0.000393924,4.39E-05,3.82E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Sweden,SE,0.932659231,0.207318878,1.19E-03,1.75E-02,7.98E-04,1.895515868,1.84E-02,9.69E-04,2.13E-04,5.27E-02,1.16E-13,5.94E-04,1.13E-02,0.409795303,5.39E-02,2.91E-02,0.120129007,0.188689372,1.84E-02,0.44110184,8.13E-02,3.32E-02,2.60E-02,0.129674104,1.84E-02,4.61E-05,9.17E-05,0.001056156,,1.63E-02,1.14E-03,7.10E-05,1.04E-06,0.000440033,0.000100886,1.85E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Denmark,DK,1.051844225,0.265720507,1.37E-03,2.09E-02,6.62E-04,1.059150274,1.20E-02,8.07E-04,4.45E-04,5.57E-02,1.67E-13,2.93E-04,7.48E-03,0.845685884,2.96E-02,2.79E-02,0.07450886,0.260073784,3.02E-02,0.408946877,0.220654837,1.80E-02,2.50E-02,0.192479616,3.02E-02,2.85E-05,8.81E-05,0.001252924,,1.51E-02,5.76E-03,3.91E-05,1.01E-06,0.000272926,0.000110832,2.38E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Italy,IT,1.304089889,0.338329251,1.52E-03,2.63E-02,7.68E-04,1.170262009,1.82E-02,1.26E-03,8.78E-03,9.20E-02,7.87E-13,5.57E-04,9.60E-03,5.097488524,4.43E-02,2.65E-02,0.0835111,0.312397825,3.51E-02,0.566089252,0.236160274,2.68E-02,2.38E-02,0.252736507,3.51E-02,5.00E-05,8.37E-05,0.001390184,,2.10E-02,5.36E-03,5.89E-05,9.65E-07,0.000305901,6.68E-05,3.35E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,France,FR,0.976270679,0.201443414,1.03E-03,1.97E-02,7.81E-04,1.056361842,1.58E-02,1.44E-03,8.57E-03,8.79E-02,2.11E-13,5.89E-04,7.34E-03,1.236733722,6.60E-02,2.87E-02,0.113685141,0.166913182,1.50E-02,0.473694721,0.112327294,3.98E-02,2.57E-02,0.12100445,1.50E-02,7.50E-05,9.13E-05,0.000859646,,1.75E-02,2.13E-03,8.78E-05,1.03E-06,0.000416429,7.43E-05,2.01E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Poland,PL,1.174070718,0.441414655,1.13E-03,1.73E-02,8.48E-04,1.171677195,1.72E-02,1.78E-03,8.55E-04,9.93E-02,1.70E-13,6.52E-04,1.13E-02,6.549949954,8.55E-02,2.91E-02,0.108944382,0.384342906,2.02E-02,0.437647347,0.108392345,5.15E-02,2.60E-02,0.343661398,2.02E-02,9.66E-05,9.34E-05,0.0009405,,1.62E-02,1.11E-03,1.14E-04,1.02E-06,0.000399064,4.64E-05,2.88E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Greece,GR,1.322547139,0.422861729,1.21E-03,2.10E-02,1.09E-03,1.875801487,2.54E-02,2.99E-03,0.101343751,6.77E-02,1.11E-12,1.18E-03,1.01E-02,4.042861434,0.120588786,3.12E-02,0.141680477,0.342696072,2.51E-02,0.516534427,0.14478023,7.27E-02,2.79E-02,0.297198482,2.51E-02,1.37E-04,1.00E-04,0.000969425,,1.91E-02,1.85E-03,1.61E-04,1.09E-06,0.000518976,6.08E-05,3.47E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Spain,ES,1.330526605,0.295272941,9.13E-04,2.87E-02,8.58E-04,1.264509856,2.46E-02,2.62E-03,0.117106288,0.107616951,5.10E-13,4.44E-04,1.18E-02,3.387756401,2.78E-02,3.30E-02,0.107541307,0.246969839,3.71E-02,0.639919556,0.238183565,1.68E-02,2.95E-02,0.211874635,3.71E-02,3.15E-05,1.06E-04,0.00077515,,2.37E-02,4.96E-03,3.70E-05,1.16E-06,0.000393924,4.39E-05,3.82E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Netherlands,NL,1.238119528,0.312770282,9.15E-04,2.21E-02,1.11E-03,0.887104369,2.61E-02,1.12E-03,1.34E-03,0.124869755,2.73E-13,1.03E-03,7.04E-03,1.045595349,0.11457451,2.91E-02,0.182039834,0.21488975,3.79E-02,0.484942609,0.174726609,6.86E-02,2.60E-02,0.180299962,3.79E-02,1.31E-04,9.21E-05,0.000692276,,1.80E-02,4.12E-03,1.54E-04,1.05E-06,0.000666813,5.11E-05,2.32E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Ireland,IE,0.92594939,0.162996171,2.58E-04,2.17E-02,6.23E-04,0.219658237,1.61E-02,7.17E-04,5.88E-05,5.98E-02,5.05E-14,5.00E-04,9.44E-03,1.371751138,4.85E-02,3.05E-02,0.107096339,0.109352467,1.61E-03,0.525168454,0.103756473,2.92E-02,2.73E-02,0.104866614,1.61E-03,5.41E-05,9.66E-05,0.000107392,,1.95E-02,2.22E-03,6.47E-05,1.10E-06,0.000392294,4.71E-06,1.60E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Hungary,HU,1.192324109,0.42610676,1.34E-03,1.88E-02,7.96E-04,1.662400897,2.25E-02,2.45E-03,3.03E-03,0.105279363,3.30E-13,7.74E-04,8.43E-03,3.151007251,7.77E-02,2.78E-02,0.087955244,0.37250697,3.42E-02,0.43457662,0.15758308,4.68E-02,2.49E-02,0.320214769,3.42E-02,8.90E-05,8.91E-05,0.001164539,,1.61E-02,2.75E-03,1.03E-04,9.82E-07,0.00032218,6.44E-05,3.05E-04
A.08.01.002,A02MC,Sheep milk,2291,Raw milk of sheep,Dairy,Germany,DE,1.346498786,0.308445082,1.26E-03,2.84E-02,8.58E-04,0.729573758,1.30E-02,6.83E-04,3.22E-04,5.10E-02,1.93E-13,3.87E-04,6.35E-03,2.072039618,4.79E-02,3.13E-02,0.102021985,0.286840222,2.15E-02,0.628786454,0.228161185,2.89E-02,2.81E-02,0.229994983,2.15E-02,5.41E-05,9.88E-05,0.00111102,,2.33E-02,5.09E-03,6.36E-05,1.14E-06,0.000373707,8.69E-05,3.32E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Italy,IT,1.304089889,0.338329251,1.52E-03,2.63E-02,7.68E-04,1.170262009,1.82E-02,1.26E-03,8.78E-03,9.20E-02,7.87E-13,5.57E-04,9.60E-03,5.097488524,4.43E-02,2.65E-02,0.0835111,0.312397825,3.51E-02,0.566089252,0.236160274,2.68E-02,2.38E-02,0.252736507,3.51E-02,5.00E-05,8.37E-05,0.001390184,,2.10E-02,5.36E-03,5.89E-05,9.65E-07,0.000305901,6.68E-05,3.35E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Poland,PL,1.174070718,0.441414655,1.13E-03,1.73E-02,8.48E-04,1.171677195,1.72E-02,1.78E-03,8.55E-04,9.93E-02,1.70E-13,6.52E-04,1.13E-02,6.549949954,8.55E-02,2.91E-02,0.108944382,0.384342906,2.02E-02,0.437647347,0.108392345,5.15E-02,2.60E-02,0.343661398,2.02E-02,9.66E-05,9.34E-05,0.0009405,,1.62E-02,1.11E-03,1.14E-04,1.02E-06,0.000399064,4.64E-05,2.88E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Spain,ES,1.330526605,0.295272941,9.13E-04,2.87E-02,8.58E-04,1.264509856,2.46E-02,2.62E-03,0.117106288,0.107616951,5.10E-13,4.44E-04,1.18E-02,3.387756401,2.78E-02,3.30E-02,0.107541307,0.246969839,3.71E-02,0.639919556,0.238183565,1.68E-02,2.95E-02,0.211874635,3.71E-02,3.15E-05,1.06E-04,0.00077515,,2.37E-02,4.96E-03,3.70E-05,1.16E-06,0.000393924,4.39E-05,3.82E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,France,FR,0.976270679,0.201443414,1.03E-03,1.97E-02,7.81E-04,1.056361842,1.58E-02,1.44E-03,8.57E-03,8.79E-02,2.11E-13,5.89E-04,7.34E-03,1.236733722,6.60E-02,2.87E-02,0.113685141,0.166913182,1.50E-02,0.473694721,0.112327294,3.98E-02,2.57E-02,0.12100445,1.50E-02,7.50E-05,9.13E-05,0.000859646,,1.75E-02,2.13E-03,8.78E-05,1.03E-06,0.000416429,7.43E-05,2.01E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Denmark,DK,1.051844225,0.265720507,1.37E-03,2.09E-02,6.62E-04,1.059150274,1.20E-02,8.07E-04,4.45E-04,5.57E-02,1.67E-13,2.93E-04,7.48E-03,0.845685884,2.96E-02,2.79E-02,0.07450886,0.260073784,3.02E-02,0.408946877,0.220654837,1.80E-02,2.50E-02,0.192479616,3.02E-02,2.85E-05,8.81E-05,0.001252924,,1.51E-02,5.76E-03,3.91E-05,1.01E-06,0.000272926,0.000110832,2.38E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Sweden,SE,0.932659231,0.207318878,1.19E-03,1.75E-02,7.98E-04,1.895515868,1.84E-02,9.69E-04,2.13E-04,5.27E-02,1.16E-13,5.94E-04,1.13E-02,0.409795303,5.39E-02,2.91E-02,0.120129007,0.188689372,1.84E-02,0.44110184,8.13E-02,3.32E-02,2.60E-02,0.129674104,1.84E-02,4.61E-05,9.17E-05,0.001056156,,1.63E-02,1.14E-03,7.10E-05,1.04E-06,0.000440033,0.000100886,1.85E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Greece,GR,1.322547139,0.422861729,1.21E-03,2.10E-02,1.09E-03,1.875801487,2.54E-02,2.99E-03,0.101343751,6.77E-02,1.11E-12,1.18E-03,1.01E-02,4.042861434,0.120588786,3.12E-02,0.141680477,0.342696072,2.51E-02,0.516534427,0.14478023,7.27E-02,2.79E-02,0.297198482,2.51E-02,1.37E-04,1.00E-04,0.000969425,,1.91E-02,1.85E-03,1.61E-04,1.09E-06,0.000518976,6.08E-05,3.47E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Ireland,IE,0.92594939,0.162996171,2.58E-04,2.17E-02,6.23E-04,0.219658237,1.61E-02,7.17E-04,5.88E-05,5.98E-02,5.05E-14,5.00E-04,9.44E-03,1.371751138,4.85E-02,3.05E-02,0.107096339,0.109352467,1.61E-03,0.525168454,0.103756473,2.92E-02,2.73E-02,0.104866614,1.61E-03,5.41E-05,9.66E-05,0.000107392,,1.95E-02,2.22E-03,6.47E-05,1.10E-06,0.000392294,4.71E-06,1.60E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Hungary,HU,1.192324109,0.42610676,1.34E-03,1.88E-02,7.96E-04,1.662400897,2.25E-02,2.45E-03,3.03E-03,0.105279363,3.30E-13,7.74E-04,8.43E-03,3.151007251,7.77E-02,2.78E-02,0.087955244,0.37250697,3.42E-02,0.43457662,0.15758308,4.68E-02,2.49E-02,0.320214769,3.42E-02,8.90E-05,8.91E-05,0.001164539,,1.61E-02,2.75E-03,1.03E-04,9.82E-07,0.00032218,6.44E-05,3.05E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Germany,DE,1.346498786,0.308445082,1.26E-03,2.84E-02,8.58E-04,0.729573758,1.30E-02,6.83E-04,3.22E-04,5.10E-02,1.93E-13,3.87E-04,6.35E-03,2.072039618,4.79E-02,3.13E-02,0.102021985,0.286840222,2.15E-02,0.628786454,0.228161185,2.89E-02,2.81E-02,0.229994983,2.15E-02,5.41E-05,9.88E-05,0.00111102,,2.33E-02,5.09E-03,6.36E-05,1.14E-06,0.000373707,8.69E-05,3.32E-04
A.08.01.005,A02MB,Goat milk,2292,Raw milk of goats,Dairy,Netherlands,NL,1.238119528,0.312770282,9.15E-04,2.21E-02,1.11E-03,0.887104369,2.61E-02,1.12E-03,1.34E-03,0.124869755,2.73E-13,1.03E-03,7.04E-03,1.045595349,0.11457451,2.91E-02,0.182039834,0.21488975,3.79E-02,0.484942609,0.174726609,6.86E-02,2.60E-02,0.180299962,3.79E-02,1.31E-04,9.21E-05,0.000692276,,1.80E-02,4.12E-03,1.54E-04,1.05E-06,0.000666813,5.11E-05,2.32E-04
A.09.01.001,A031G,Hen eggs,231,Hen eggs in shell,Egg,Romania,RO,1.226241579,0.664555715,1.08E-03,1.98E-03,1.74E-03,5.302767434,5.25E-02,8.14E-03,1.33E-02,0.475722176,2.85E-13,3.19E-03,9.99912688,1.881648569,0.317724353,7.24E-02,0.356102973,0.40972499,1.61E-02,,5.42E-02,0.191163614,6.46E-02,0.392640623,1.61E-02,3.63E-04,2.39E-04,0.000479015,,,1.98E-03,4.24E-04,2.40E-06,0.001304406,1.03E-05,3.00E-06
A.09.01.001,A031G,Hen eggs,231,Hen eggs in shell,Egg,Germany,DE,1.128753232,0.595632672,9.05E-04,1.65E-03,1.69E-03,3.428659295,5.67E-02,7.53E-03,1.16E-02,0.991570219,4.90E-13,3.19E-03,6.902338443,0.595248881,0.324001226,6.96E-02,0.340077612,0.303188982,4.65E-02,,4.54E-02,0.196520756,6.22E-02,0.290445755,4.65E-02,3.66E-04,2.29E-04,0.000309863,,,1.65E-03,4.27E-04,2.32E-06,0.001245706,1.29E-05,2.46E-06
A.09.01.001,A031G,Hen eggs,231,Hen eggs in shell,Egg,France,FR,1.004984896,0.494863054,7.88E-04,1.10E-03,1.67E-03,3.449632795,5.45E-02,8.06E-03,7.75E-02,0.516888001,5.19E-13,3.11E-03,6.805220652,0.355284888,0.31981991,6.97E-02,0.337806807,0.217107561,3.05E-02,,3.01E-02,0.19359854,6.22E-02,0.208612622,3.05E-02,3.63E-04,2.29E-04,0.000196257,,,1.10E-03,4.23E-04,2.32E-06,0.001237388,9.69E-06,1.66E-06
A.09.01.001,A031G,Hen eggs,231,Hen eggs in shell,Egg,Italy,IT,1.020136264,0.663208311,1.39E-03,1.79E-03,9.78E-04,3.806944231,5.26E-02,1.04E-02,0.1717715,0.440684799,1.93E-12,2.72E-03,8.507971251,1.464390118,0.275718014,6.87E-02,0.161395877,0.403723997,6.18E-02,,4.88E-02,0.166153974,6.14E-02,0.373911841,6.18E-02,3.19E-04,2.26E-04,0.000849364,,,1.79E-03,3.66E-04,2.30E-06,0.000591194,1.65E-05,1.93E-06
A.09.01.001,A031G,Hen eggs,231,Hen eggs in shell,Egg,Greece,GR,1.154417235,0.791739398,1.24E-03,2.07E-03,9.89E-04,8.544134894,5.09E-02,7.52E-03,0.01,0.388369768,4.02E-12,2.67E-03,9.924398375,1.161420238,0.267755017,6.91E-02,0.166060438,0.517186646,7.79E-02,,5.64E-02,0.161104409,6.17E-02,0.491021719,7.79E-02,3.10E-04,2.27E-04,0.000697736,,,2.07E-03,3.57E-04,2.32E-06,0.00060828,1.97E-05,1.72E-06
A.09.01.001,A031G,Hen eggs,231,Hen eggs in shell,Egg,Sweden,SE,1.077266471,0.463870901,5.51E-04,1.92E-03,2.00E-03,4.48195545,5.53E-02,5.79E-03,1.04E-02,0.294384973,2.27E-13,3.19E-03,7.71155659,0.117724677,0.259207668,7.05E-02,0.447926625,0.220795747,2.63E-02,,5.25E-02,0.159829742,6.32E-02,0.214522416,2.63E-02,2.03E-04,2.22E-04,0.000125076,,,1.92E-03,3.42E-04,2.36E-06,0.001640757,9.33E-06,2.48E-06
A.09.01.001,A031G,Hen eggs,231,Hen eggs in shell,Egg,Ireland,IE,0.886640031,0.464391591,6.29E-04,1.08E-03,1.37E-03,4.610683243,5.12E-02,5.97E-03,1.10E-02,0.834026647,6.08E-13,2.03E-03,7.35656692,0.394072258,0.209015907,6.55E-02,0.297121229,0.269669322,1.56E-02,,2.97E-02,0.12863846,5.85E-02,0.261617943,1.56E-02,2.31E-04,2.14E-04,0.000184117,,,1.08E-03,2.69E-04,2.21E-06,0.001088356,9.39E-06,1.94E-06
